Voter_ID,Age,Gender,State,Constituency,Income_Level,Voted_Party,Turnout,Employment_Status,Education_Level,Date
4620,57,Female,Bihar,Patna Urban,Low,Party A,Yes,Unemployed,Graduate,2019-04-12
4621,39,Male,Bihar,Gaya,Medium,Party A,Yes,Employed,Postgraduate,2019-05-18
4622,67,Female,Maharashtra,Mumbai South,Low,Party A,Yes,Student,Primary,2019-04-19
4623,37,Male,Bihar,Muzaffarpur,Low,Party A,Yes,Student,Primary,2019-05-15
4624,55,Female,Tamil Nadu,Chennai Central,Medium,Party C,No,Employed,Graduate,2019-05-19
4625,64,Male,Bihar,Muzaffarpur,High,Party A,Yes,Employed,Graduate,2019-04-27
4626,63,Male,Tamil Nadu,Chennai Central,Medium,Party A,No,Self-employed,Primary,2019-05-01
4627,64,Male,Tamil Nadu,Chennai Central,Medium,Party A,Yes,Employed,Secondary,2019-05-16
4628,66,Female,Kerala,Kozhikode,Low,Party A,No,Student,Graduate,2019-05-18
4629,39,Female,Tamil Nadu,Chennai Central,High,Party A,Yes,Self-employed,Postgraduate,2019-04-29
4630,28,Other,Tamil Nadu,Madurai,Medium,Party C,Yes,Self-employed,Postgraduate,2019-04-06
4631,42,Male,Tamil Nadu,Madurai,Low,Party C,No,Student,Graduate,2019-04-11
4632,58,Other,Tamil Nadu,Chennai Central,Medium,Party C,Yes,Student,Secondary,2019-04-07
4633,58,Male,Tamil Nadu,Chennai Central,Low,Party A,No,Unemployed,Graduate,2019-04-08
4634,82,Female,Kerala,Thiruvananthapuram,Medium,Party B,No,Student,Secondary,2019-04-05
4635,27,Other,Kerala,Thiruvananthapuram,Medium,Party C,No,Employed,Primary,2019-05-14
4636,59,Female,Tamil Nadu,Madurai,Medium,Party C,Yes,Self-employed,Postgraduate,2019-05-18
4637,50,Male,Bihar,Patna Urban,Low,Party C,Yes,Student,Postgraduate,2019-05-27
4638,21,Female,Bihar,Gaya,Low,Party A,Yes,Employed,Primary,2019-05-14
4639,45,Other,Kerala,Thiruvananthapuram,Low,Party A,Yes,Student,Secondary,2019-04-02
4640,78,Other,Kerala,Thiruvananthapuram,Medium,Party B,No,Self-employed,Primary,2019-04-02
4641,26,Other,Bihar,Muzaffarpur,High,Party C,No,Self-employed,Secondary,2019-05-20
4642,25,Other,Tamil Nadu,Coimbatore,Medium,Party C,Yes,Self-employed,Primary,2019-04-08
4643,44,Female,Tamil Nadu,Madurai,High,Party A,No,Employed,Primary,2019-04-17
4644,55,Other,Tamil Nadu,Madurai,Medium,Party B,Yes,Self-employed,Secondary,2019-04-09
4645,72,Female,Kerala,Kochi,Low,Party C,Yes,Employed,Postgraduate,2019-05-29
4646,25,Male,Maharashtra,Nagpur,High,Party C,No,Employed,Graduate,2019-05-10
4647,53,Other,Kerala,Kochi,Medium,Party B,No,Unemployed,Primary,2019-05-25
4648,72,Female,Tamil Nadu,Madurai,Medium,Party A,Yes,Employed,Postgraduate,2019-05-19
4649,58,Male,Maharashtra,Pune,Medium,Party A,No,Self-employed,Primary,2019-04-07
4650,31,Male,Kerala,Thiruvananthapuram,High,Party C,No,Student,Secondary,2019-05-11
4651,19,Female,Bihar,Muzaffarpur,High,Party C,Yes,Student,Postgraduate,2019-05-07
4652,66,Male,Maharashtra,Nagpur,Low,Party C,Yes,Employed,Graduate,2019-04-07
4653,53,Other,Maharashtra,Pune,Medium,Party B,No,Student,Secondary,2019-04-16
4654,46,Female,Maharashtra,Pune,High,Party C,No,Unemployed,Postgraduate,2019-05-19
4655,30,Other,Tamil Nadu,Chennai Central,Medium,Party C,No,Unemployed,Graduate,2019-05-24
4656,79,Female,Kerala,Kochi,Low,Party B,Yes,Unemployed,Postgraduate,2019-04-02
4657,32,Other,Bihar,Muzaffarpur,Medium,Party C,No,Student,Graduate,2019-05-12
4658,63,Male,Bihar,Muzaffarpur,High,Party A,No,Self-employed,Primary,2019-05-09
4659,37,Other,Maharashtra,Nagpur,Low,Party C,No,Student,Secondary,2019-04-25
4660,24,Female,Tamil Nadu,Coimbatore,Low,Party C,Yes,Self-employed,Primary,2019-04-28
4661,62,Female,Bihar,Patna Urban,Low,Party C,No,Unemployed,Postgraduate,2019-05-03
4662,24,Female,Bihar,Muzaffarpur,High,Party A,Yes,Employed,Secondary,2019-05-13
4663,60,Other,Bihar,Gaya,Low,Party C,Yes,Unemployed,Secondary,2019-04-16
4664,60,Female,Bihar,Patna Urban,Medium,Party B,Yes,Self-employed,Primary,2019-05-23
4665,62,Female,Kerala,Kozhikode,Low,Party B,Yes,Student,Primary,2019-04-17
4666,53,Male,Bihar,Patna Urban,Medium,Party C,No,Unemployed,Secondary,2019-04-13
4667,80,Male,Maharashtra,Pune,High,Party B,No,Unemployed,Primary,2019-05-14
4668,37,Male,Maharashtra,Pune,High,Party B,Yes,Employed,Postgraduate,2019-05-09
4669,51,Male,Kerala,Thiruvananthapuram,Medium,Party C,No,Employed,Graduate,2019-04-10
4670,60,Other,Maharashtra,Mumbai South,Low,Party C,No,Unemployed,Primary,2019-05-26
4671,80,Female,Maharashtra,Nagpur,High,Party C,Yes,Student,Graduate,2019-05-13
4672,44,Female,Kerala,Thiruvananthapuram,High,Party B,No,Unemployed,Secondary,2019-05-04
4673,27,Male,Bihar,Gaya,High,Party A,Yes,Unemployed,Graduate,2019-04-07
4674,27,Male,Bihar,Muzaffarpur,High,Party A,Yes,Employed,Primary,2019-05-01
4675,65,Other,Maharashtra,Mumbai South,Low,Party A,No,Student,Graduate,2019-05-04
4676,31,Male,Maharashtra,Pune,Low,Party A,Yes,Unemployed,Secondary,2019-05-25
4677,79,Male,Kerala,Kochi,High,Party B,No,Employed,Graduate,2019-04-14
4678,79,Male,Bihar,Patna Urban,High,Party B,No,Unemployed,Postgraduate,2019-05-10
4679,46,Male,Kerala,Kochi,Medium,Party C,Yes,Unemployed,Postgraduate,2019-05-12
4680,18,Other,Bihar,Muzaffarpur,High,Party A,No,Employed,Graduate,2019-04-07
4681,75,Other,Kerala,Kochi,Medium,Party B,Yes,Employed,Secondary,2019-04-29
4682,74,Other,Maharashtra,Pune,Low,Party C,Yes,Employed,Secondary,2019-05-21
4683,25,Other,Kerala,Thiruvananthapuram,Medium,Party C,No,Student,Secondary,2019-04-20
4684,57,Male,Maharashtra,Nagpur,Medium,Party B,Yes,Employed,Graduate,2019-05-29
4685,59,Other,Kerala,Thiruvananthapuram,High,Party C,Yes,Unemployed,Graduate,2019-05-06
4686,33,Other,Bihar,Muzaffarpur,Low,Party C,Yes,Unemployed,Graduate,2019-04-04
4687,53,Female,Kerala,Kozhikode,Medium,Party C,Yes,Self-employed,Postgraduate,2019-05-18
4688,77,Male,Maharashtra,Mumbai South,Medium,Party B,No,Employed,Graduate,2019-05-27
4689,22,Female,Kerala,Kochi,Low,Party B,No,Student,Postgraduate,2019-04-04
4690,47,Male,Tamil Nadu,Chennai Central,Low,Party C,Yes,Student,Primary,2019-04-07
4691,46,Male,Maharashtra,Nagpur,High,Party A,No,Unemployed,Primary,2019-05-24
4692,25,Male,Kerala,Thiruvananthapuram,Medium,Party B,Yes,Student,Primary,2019-05-20
4693,45,Male,Kerala,Thiruvananthapuram,Medium,Party A,Yes,Employed,Primary,2019-04-19
4694,34,Male,Maharashtra,Pune,Medium,Party A,Yes,Student,Secondary,2019-05-24
4695,56,Male,Maharashtra,Nagpur,Medium,Party B,No,Student,Secondary,2019-04-10
4696,25,Female,Maharashtra,Nagpur,Medium,Party A,Yes,Self-employed,Secondary,2019-04-25
4697,33,Male,Tamil Nadu,Coimbatore,Low,Party B,Yes,Employed,Graduate,2019-05-01
4698,58,Other,Bihar,Patna Urban,High,Party B,Yes,Employed,Postgraduate,2019-05-05
4699,59,Female,Maharashtra,Nagpur,Medium,Party C,No,Employed,Postgraduate,2019-04-17
4700,22,Female,Maharashtra,Mumbai South,Medium,Party A,No,Employed,Graduate,2019-05-30
4701,79,Female,Maharashtra,Nagpur,Low,Party C,Yes,Employed,Primary,2019-05-17
4702,81,Female,Tamil Nadu,Coimbatore,High,Party C,Yes,Employed,Primary,2019-04-05
4703,28,Female,Kerala,Thiruvananthapuram,Low,Party B,Yes,Student,Postgraduate,2019-04-02
4704,52,Female,Bihar,Gaya,Medium,Party B,No,Employed,Primary,2019-04-01
4705,22,Male,Bihar,Gaya,Medium,Party C,No,Self-employed,Graduate,2019-04-17
4706,85,Male,Tamil Nadu,Madurai,Medium,Party C,No,Self-employed,Secondary,2019-04-24
4707,54,Other,Tamil Nadu,Chennai Central,High,Party C,Yes,Self-employed,Postgraduate,2019-04-28
4708,74,Female,Kerala,Thiruvananthapuram,Low,Party A,Yes,Employed,Postgraduate,2019-05-09
4709,28,Male,Maharashtra,Pune,High,Party A,Yes,Employed,Postgraduate,2019-04-23
4710,65,Male,Kerala,Kozhikode,High,Party C,Yes,Self-employed,Graduate,2019-05-09
4711,48,Male,Bihar,Gaya,Medium,Party A,No,Employed,Postgraduate,2019-04-17
4712,73,Other,Bihar,Muzaffarpur,Medium,Party B,No,Student,Secondary,2019-05-23
4713,23,Other,Bihar,Muzaffarpur,Low,Party A,Yes,Employed,Postgraduate,2019-04-26
4714,38,Female,Tamil Nadu,Chennai Central,Medium,Party B,Yes,Student,Graduate,2019-05-29
4715,66,Other,Maharashtra,Nagpur,Medium,Party B,No,Unemployed,Graduate,2019-05-14
4716,47,Male,Maharashtra,Mumbai South,High,Party A,Yes,Unemployed,Postgraduate,2019-05-11
4717,53,Female,Kerala,Thiruvananthapuram,High,Party C,Yes,Student,Graduate,2019-05-07
4718,52,Female,Bihar,Muzaffarpur,High,Party C,No,Employed,Primary,2019-05-07
4719,61,Other,Maharashtra,Nagpur,Medium,Party B,Yes,Unemployed,Graduate,2019-05-06
4720,20,Other,Tamil Nadu,Coimbatore,Medium,Party A,No,Student,Postgraduate,2019-04-27
4721,78,Male,Maharashtra,Pune,Medium,Party C,Yes,Self-employed,Secondary,2019-04-18
4722,32,Other,Kerala,Thiruvananthapuram,Low,Party C,No,Employed,Postgraduate,2019-04-09
4723,74,Female,Tamil Nadu,Madurai,Medium,Party B,No,Student,Primary,2019-05-15
4724,33,Other,Bihar,Muzaffarpur,Low,Party B,Yes,Student,Graduate,2019-04-09
4725,44,Male,Maharashtra,Pune,Medium,Party B,No,Employed,Graduate,2019-04-27
4726,32,Male,Tamil Nadu,Madurai,High,Party B,No,Unemployed,Postgraduate,2019-05-02
4727,56,Female,Bihar,Muzaffarpur,Medium,Party B,No,Employed,Graduate,2019-04-03
4728,77,Male,Maharashtra,Nagpur,Low,Party B,Yes,Employed,Graduate,2019-04-24
4729,54,Male,Maharashtra,Nagpur,High,Party C,No,Student,Graduate,2019-04-09
4730,45,Female,Maharashtra,Nagpur,Medium,Party B,No,Self-employed,Graduate,2019-05-17
4731,78,Female,Maharashtra,Pune,High,Party B,Yes,Unemployed,Graduate,2019-05-15
4732,18,Other,Maharashtra,Mumbai South,Medium,Party A,No,Unemployed,Primary,2019-05-14
4733,78,Other,Tamil Nadu,Chennai Central,Medium,Party A,Yes,Student,Postgraduate,2019-05-07
4734,82,Other,Maharashtra,Pune,Medium,Party A,No,Unemployed,Postgraduate,2019-05-23
4735,48,Female,Tamil Nadu,Chennai Central,Medium,Party C,Yes,Unemployed,Postgraduate,2019-04-28
4736,40,Other,Maharashtra,Nagpur,High,Party B,Yes,Self-employed,Primary,2019-04-04
4737,68,Male,Tamil Nadu,Coimbatore,Medium,Party B,Yes,Student,Postgraduate,2019-05-26
4738,85,Female,Tamil Nadu,Coimbatore,Low,Party B,No,Employed,Postgraduate,2019-04-19
4739,32,Female,Bihar,Muzaffarpur,Low,Party C,No,Self-employed,Primary,2019-05-25
4740,61,Other,Tamil Nadu,Chennai Central,Low,Party B,Yes,Employed,Postgraduate,2019-05-09
4741,72,Other,Bihar,Gaya,Medium,Party C,Yes,Student,Secondary,2019-04-14
4742,23,Male,Bihar,Gaya,High,Party A,Yes,Unemployed,Graduate,2019-05-23
4743,44,Female,Bihar,Patna Urban,Medium,Party A,Yes,Student,Secondary,2019-05-19
4744,54,Male,Maharashtra,Pune,High,Party A,Yes,Student,Graduate,2019-05-29
4745,40,Other,Bihar,Patna Urban,Medium,Party B,No,Employed,Secondary,2019-04-05
4746,37,Other,Bihar,Muzaffarpur,Medium,Party C,Yes,Self-employed,Postgraduate,2019-05-29
4747,62,Male,Maharashtra,Pune,Low,Party C,Yes,Employed,Secondary,2019-05-23
4748,25,Female,Kerala,Kozhikode,High,Party B,No,Student,Graduate,2019-04-10
4749,55,Male,Kerala,Kozhikode,High,Party C,Yes,Student,Graduate,2019-05-27
4750,85,Other,Maharashtra,Mumbai South,Medium,Party B,Yes,Student,Postgraduate,2019-04-16
4751,59,Male,Maharashtra,Pune,High,Party A,Yes,Unemployed,Postgraduate,2019-05-01
4752,28,Female,Kerala,Kozhikode,High,Party A,Yes,Student,Secondary,2019-04-23
4753,63,Male,Bihar,Gaya,Low,Party B,No,Unemployed,Graduate,2019-05-26
4754,83,Male,Maharashtra,Pune,High,Party B,Yes,Student,Postgraduate,2019-05-19
4755,48,Other,Tamil Nadu,Coimbatore,High,Party C,No,Employed,Secondary,2019-05-25
4756,39,Other,Tamil Nadu,Madurai,Medium,Party B,No,Student,Postgraduate,2019-05-29
4757,55,Male,Bihar,Patna Urban,Medium,Party B,Yes,Student,Postgraduate,2019-04-21
4758,54,Male,Kerala,Kozhikode,High,Party B,No,Unemployed,Primary,2019-05-13
4759,20,Female,Bihar,Patna Urban,Low,Party B,Yes,Employed,Postgraduate,2019-05-22
4760,26,Male,Bihar,Muzaffarpur,High,Party B,Yes,Unemployed,Postgraduate,2019-04-04
4761,64,Female,Kerala,Thiruvananthapuram,High,Party A,No,Student,Secondary,2019-05-22
4762,21,Male,Maharashtra,Nagpur,High,Party A,No,Unemployed,Primary,2019-05-13
4763,32,Other,Bihar,Patna Urban,Medium,Party C,No,Self-employed,Postgraduate,2019-04-29
4764,46,Female,Kerala,Kochi,Low,Party C,Yes,Employed,Postgraduate,2019-04-18
4765,75,Female,Kerala,Kochi,Medium,Party A,No,Unemployed,Primary,2019-04-12
4766,74,Male,Bihar,Muzaffarpur,Medium,Party A,Yes,Student,Primary,2019-04-06
4767,55,Other,Bihar,Patna Urban,Low,Party B,Yes,Employed,Secondary,2019-05-29
4768,51,Male,Kerala,Kozhikode,Low,Party B,Yes,Unemployed,Postgraduate,2019-04-22
4769,72,Female,Maharashtra,Pune,Low,Party A,No,Employed,Graduate,2019-04-16
4770,23,Female,Maharashtra,Pune,Medium,Party A,Yes,Employed,Primary,2019-04-20
4771,28,Female,Maharashtra,Mumbai South,High,Party A,Yes,Employed,Graduate,2019-05-10
4772,37,Female,Tamil Nadu,Chennai Central,Medium,Party C,Yes,Self-employed,Postgraduate,2019-05-02
4773,24,Female,Tamil Nadu,Madurai,Medium,Party C,No,Student,Secondary,2019-04-21
4774,19,Female,Tamil Nadu,Madurai,Low,Party A,No,Student,Graduate,2019-05-19
4775,51,Other,Bihar,Gaya,High,Party C,No,Employed,Postgraduate,2019-04-22
4776,84,Male,Maharashtra,Mumbai South,Medium,Party B,Yes,Employed,Graduate,2019-05-06
4777,25,Female,Bihar,Gaya,High,Party A,Yes,Student,Graduate,2019-04-23
4778,39,Female,Tamil Nadu,Chennai Central,Medium,Party C,No,Self-employed,Primary,2019-04-17
4779,55,Male,Maharashtra,Pune,Medium,Party B,Yes,Self-employed,Secondary,2019-05-18
4780,20,Other,Tamil Nadu,Madurai,High,Party A,No,Employed,Primary,2019-04-22
4781,74,Other,Bihar,Patna Urban,High,Party C,No,Unemployed,Postgraduate,2019-05-03
4782,74,Male,Maharashtra,Pune,Medium,Party A,No,Employed,Postgraduate,2019-05-17
4783,37,Male,Bihar,Gaya,Medium,Party B,Yes,Student,Primary,2019-04-03
4784,27,Female,Tamil Nadu,Coimbatore,Low,Party B,No,Student,Secondary,2019-05-13
4785,77,Female,Kerala,Kozhikode,Medium,Party C,Yes,Employed,Graduate,2019-04-17
4786,28,Female,Bihar,Gaya,Low,Party A,No,Student,Primary,2019-04-06
4787,32,Other,Tamil Nadu,Madurai,High,Party C,Yes,Employed,Postgraduate,2019-05-29
4788,50,Male,Tamil Nadu,Coimbatore,High,Party B,No,Self-employed,Postgraduate,2019-04-28
4789,72,Female,Bihar,Muzaffarpur,Medium,Party A,No,Student,Postgraduate,2019-04-09
4790,38,Male,Bihar,Muzaffarpur,High,Party A,No,Employed,Graduate,2019-04-14
4791,37,Male,Bihar,Muzaffarpur,Medium,Party A,No,Unemployed,Graduate,2019-05-10
4792,46,Male,Tamil Nadu,Coimbatore,Medium,Party B,No,Employed,Primary,2019-04-11
4793,52,Female,Bihar,Gaya,High,Party B,No,Employed,Primary,2019-04-12
4794,69,Male,Kerala,Thiruvananthapuram,Low,Party C,Yes,Student,Primary,2019-05-18
4795,22,Male,Bihar,Muzaffarpur,Medium,Party B,Yes,Employed,Postgraduate,2019-05-26
4796,24,Other,Kerala,Kozhikode,High,Party B,Yes,Student,Primary,2019-04-15
4797,63,Other,Maharashtra,Nagpur,Low,Party B,Yes,Student,Postgraduate,2019-05-28
4798,73,Other,Tamil Nadu,Chennai Central,Medium,Party A,No,Self-employed,Postgraduate,2019-05-30
4799,24,Male,Kerala,Thiruvananthapuram,Medium,Party A,No,Student,Secondary,2019-05-30
4800,36,Male,Kerala,Kochi,Medium,Party B,No,Employed,Primary,2019-04-25
4801,74,Other,Maharashtra,Mumbai South,Medium,Party A,No,Employed,Secondary,2019-05-11
4802,25,Male,Maharashtra,Mumbai South,High,Party A,No,Student,Graduate,2019-05-05
4803,54,Male,Maharashtra,Pune,High,Party C,Yes,Employed,Primary,2019-04-18
4804,46,Other,Tamil Nadu,Chennai Central,Medium,Party C,No,Employed,Postgraduate,2019-05-27
4805,53,Other,Bihar,Gaya,High,Party A,No,Self-employed,Primary,2019-04-19
4806,24,Other,Maharashtra,Nagpur,Medium,Party C,Yes,Employed,Graduate,2019-05-01
4807,80,Other,Bihar,Patna Urban,High,Party C,Yes,Unemployed,Postgraduate,2019-04-28
4808,32,Male,Maharashtra,Nagpur,Low,Party C,Yes,Self-employed,Primary,2019-05-28
4809,59,Female,Bihar,Muzaffarpur,Medium,Party B,No,Unemployed,Primary,2019-05-05
4810,80,Female,Maharashtra,Mumbai South,Low,Party B,Yes,Unemployed,Graduate,2019-05-21
4811,38,Female,Bihar,Gaya,Medium,Party A,Yes,Employed,Graduate,2019-05-15
4812,64,Male,Kerala,Kozhikode,Medium,Party B,Yes,Employed,Secondary,2019-04-22
4813,77,Male,Kerala,Thiruvananthapuram,Low,Party B,No,Self-employed,Primary,2019-05-17
4814,44,Other,Maharashtra,Mumbai South,High,Party C,Yes,Self-employed,Primary,2019-05-03
4815,29,Female,Bihar,Gaya,Low,Party A,Yes,Employed,Postgraduate,2019-04-17
4816,65,Male,Bihar,Gaya,Medium,Party B,Yes,Unemployed,Secondary,2019-05-01
4817,36,Female,Tamil Nadu,Coimbatore,High,Party C,No,Student,Secondary,2019-05-03
4818,43,Male,Tamil Nadu,Coimbatore,High,Party A,No,Unemployed,Secondary,2019-05-09
4819,24,Female,Bihar,Gaya,Medium,Party A,No,Employed,Postgraduate,2019-04-06
4820,33,Male,Kerala,Thiruvananthapuram,Medium,Party A,No,Employed,Secondary,2019-05-12
4821,26,Other,Maharashtra,Pune,Low,Party B,No,Self-employed,Secondary,2019-04-28
4822,72,Female,Maharashtra,Mumbai South,High,Party C,Yes,Employed,Graduate,2019-05-28
4823,53,Female,Maharashtra,Pune,Medium,Party C,Yes,Self-employed,Primary,2019-05-19
4824,55,Female,Maharashtra,Mumbai South,High,Party A,Yes,Student,Postgraduate,2019-05-27
4825,48,Other,Tamil Nadu,Chennai Central,Low,Party A,Yes,Employed,Graduate,2019-04-10
4826,46,Other,Kerala,Kochi,High,Party C,Yes,Employed,Postgraduate,2019-04-01
4827,21,Other,Kerala,Thiruvananthapuram,High,Party C,Yes,Student,Primary,2019-04-17
4828,57,Male,Bihar,Patna Urban,High,Party B,No,Student,Graduate,2019-04-30
4829,37,Female,Bihar,Gaya,Low,Party C,Yes,Student,Graduate,2019-05-01
4830,43,Female,Tamil Nadu,Madurai,High,Party A,No,Unemployed,Postgraduate,2019-04-13
4831,85,Male,Bihar,Muzaffarpur,Low,Party A,Yes,Student,Primary,2019-04-06
4832,77,Female,Kerala,Thiruvananthapuram,Low,Party C,No,Self-employed,Primary,2019-05-04
4833,31,Male,Tamil Nadu,Chennai Central,High,Party C,No,Unemployed,Postgraduate,2019-04-30
4834,26,Female,Kerala,Kozhikode,High,Party C,No,Employed,Primary,2019-04-25
4835,85,Male,Tamil Nadu,Coimbatore,Low,Party B,Yes,Self-employed,Secondary,2019-04-24
4836,52,Female,Kerala,Kozhikode,Medium,Party C,Yes,Student,Primary,2019-05-14
4837,35,Male,Tamil Nadu,Coimbatore,High,Party B,Yes,Student,Postgraduate,2019-04-01
4838,23,Other,Kerala,Kochi,Low,Party C,Yes,Self-employed,Primary,2019-05-10
4839,51,Female,Maharashtra,Pune,High,Party B,Yes,Self-employed,Secondary,2019-04-13
4840,58,Other,Maharashtra,Nagpur,Medium,Party C,No,Unemployed,Postgraduate,2019-04-04
4841,45,Male,Kerala,Kochi,High,Party C,Yes,Student,Postgraduate,2019-05-18
4842,25,Female,Tamil Nadu,Madurai,High,Party C,No,Self-employed,Secondary,2019-05-11
4843,81,Other,Bihar,Muzaffarpur,High,Party A,Yes,Student,Secondary,2019-05-30
4844,48,Female,Maharashtra,Pune,Low,Party A,No,Student,Primary,2019-04-19
4845,58,Female,Bihar,Gaya,High,Party C,Yes,Unemployed,Postgraduate,2019-04-13
4846,39,Male,Bihar,Gaya,Medium,Party C,No,Student,Secondary,2019-04-18
4847,53,Other,Tamil Nadu,Coimbatore,Medium,Party A,Yes,Employed,Postgraduate,2019-05-05
4848,46,Other,Kerala,Thiruvananthapuram,Low,Party B,No,Student,Postgraduate,2019-04-09
4849,57,Male,Bihar,Muzaffarpur,Medium,Party C,No,Student,Graduate,2019-05-28
4850,60,Female,Bihar,Patna Urban,Medium,Party B,No,Student,Secondary,2019-04-08
4851,58,Female,Tamil Nadu,Coimbatore,Medium,Party C,Yes,Self-employed,Graduate,2019-05-13
4852,51,Female,Maharashtra,Mumbai South,High,Party B,No,Student,Secondary,2019-05-10
4853,25,Female,Kerala,Kozhikode,Low,Party A,No,Student,Graduate,2019-04-03
4854,21,Male,Tamil Nadu,Coimbatore,Medium,Party B,Yes,Unemployed,Secondary,2019-04-29
4855,70,Other,Kerala,Kozhikode,High,Party C,Yes,Unemployed,Secondary,2019-05-22
4856,85,Female,Kerala,Kozhikode,Low,Party A,No,Self-employed,Postgraduate,2019-05-12
4857,70,Female,Tamil Nadu,Chennai Central,Low,Party A,Yes,Self-employed,Postgraduate,2019-04-24
4858,24,Other,Tamil Nadu,Madurai,Medium,Party A,No,Employed,Graduate,2019-05-24
4859,36,Female,Kerala,Thiruvananthapuram,Low,Party C,No,Employed,Postgraduate,2019-04-03
4860,27,Male,Bihar,Muzaffarpur,Medium,Party B,No,Student,Primary,2019-05-08
4861,54,Other,Tamil Nadu,Chennai Central,Low,Party C,Yes,Employed,Primary,2019-05-09
4862,68,Female,Bihar,Gaya,High,Party C,No,Self-employed,Graduate,2019-05-31
4863,49,Male,Maharashtra,Pune,Low,Party A,No,Self-employed,Postgraduate,2019-04-09
4864,56,Other,Tamil Nadu,Coimbatore,High,Party A,Yes,Self-employed,Secondary,2019-05-23
4865,82,Female,Kerala,Thiruvananthapuram,High,Party A,Yes,Student,Secondary,2019-04-11
4866,68,Female,Bihar,Gaya,Medium,Party C,Yes,Employed,Postgraduate,2019-04-04
4867,33,Female,Tamil Nadu,Chennai Central,Low,Party A,No,Employed,Secondary,2019-04-23
4868,70,Female,Bihar,Patna Urban,Low,Party A,No,Student,Graduate,2019-04-16
4869,57,Other,Maharashtra,Pune,Medium,Party B,Yes,Student,Graduate,2019-04-04
4870,54,Female,Maharashtra,Mumbai South,Medium,Party C,No,Employed,Primary,2019-04-27
4871,83,Female,Bihar,Patna Urban,High,Party C,No,Unemployed,Postgraduate,2019-04-22
4872,81,Female,Maharashtra,Pune,High,Party C,Yes,Employed,Graduate,2019-05-17
4873,62,Female,Bihar,Muzaffarpur,Low,Party C,Yes,Unemployed,Primary,2019-05-22
4874,53,Other,Bihar,Gaya,Low,Party A,Yes,Unemployed,Postgraduate,2019-04-30
4875,54,Male,Maharashtra,Nagpur,Low,Party C,Yes,Self-employed,Graduate,2019-05-14
4876,72,Female,Tamil Nadu,Coimbatore,High,Party C,No,Employed,Graduate,2019-05-25
4877,34,Female,Tamil Nadu,Madurai,High,Party C,No,Self-employed,Postgraduate,2019-04-10
4878,55,Male,Kerala,Kozhikode,High,Party A,No,Student,Primary,2019-04-02
4879,74,Other,Bihar,Muzaffarpur,Medium,Party B,Yes,Unemployed,Secondary,2019-04-05
4880,51,Male,Tamil Nadu,Coimbatore,Low,Party A,Yes,Student,Graduate,2019-05-03
4881,78,Male,Maharashtra,Pune,Low,Party B,Yes,Employed,Graduate,2019-05-12
